tweet_id,created_at,tweets,likes
1329239825027792898,2020-11-19 01:47:25,@djjazzyjeff215 The price we pay for art 🤣,8
1329239190538600449,2020-11-19 01:44:53,Honestly don’t know how I’m going to watch the rest of this through the tears. #FreshPrinceReunion,155
1329238716682932224,2020-11-19 01:43:00,"@HBOMaxPop Name a better sitcom duo, I'll wait.",8
1329238139068510209,2020-11-19 01:40:43,"It was already impossible to watch this scene without crying, but this BTS is adding a whole new layer 🥺 #FreshPrinceReunion",129
1329237059513454593,2020-11-19 01:36:25,@Chainsaw_Master It really do be like that sometimes.,2
1329236862049816577,2020-11-19 01:35:38,We’ve reached the James Avery portion and I’m not ready 😭 What an absolute legend. What’s your favorite Uncle Phil moment? #FreshPrinceReunion,394
1329236814796767233,2020-11-19 01:35:27,@HBOMaxPop He's literally such a good sport 😂,5
1329236394686889987,2020-11-19 01:33:47,@TwitterTV The WAY Will looks around!!,6
1329235606640070656,2020-11-19 01:30:39,Which element of The Fresh Prince of Bel-Air is the most timeless? There is a correct answer.,107
1329234907105685505,2020-11-19 01:27:52,@VLBenning Truly wish I had those moves!,2
1329234767372423169,2020-11-19 01:27:19,Wondering if members of the live studio audience during Carlton’s fourth wall break have been continuously laughing since then. #FreshPrinceReunion,124
1329234071516430336,2020-11-19 01:24:33,Imagine having your first kiss on tv omg #FreshPrinceReunion,158
1329233112081997824,2020-11-19 01:20:44,@TatyanaAli Wondering how many times I'm gonna say that during this special 🥺,2
1329232644639313922,2020-11-19 01:18:53,Alfonso Ribeiro is a national treasure. #FreshPrinceReunion,223
1329232618865401856,2020-11-19 01:18:46,@DCTitans @WonderWomanFilm Happy to be here 🥺,175
1329232580579758082,2020-11-19 01:18:37,@etnow And he looked good doing it!,1
1329232496651735040,2020-11-19 01:18:17,@jameerpond Best tears I'll ever drop 🥺,1
1329232155432534016,2020-11-19 01:16:56,Will’s on-the-spot audition at a birthday party sounds like a literal nightmare 😱 #FreshPrinceReunion,110
1329230648649740289,2020-11-19 01:10:57,NOT THE AUDITION TAPE 😂 #FreshPrinceReunion,158
1329230548473024512,2020-11-19 01:10:33,I was today years old when I learned that you can see Will mouthing other people’s lines 🤯 #FreshPrinceReunion,345
1329230100093538304,2020-11-19 01:08:46,Raise a hand if the Banks felt like YOUR family too ✋ #FreshPrinceReunion https://t.co/DCMDXxlASX,568
1329229302785667073,2020-11-19 01:05:36,The Banks family is coming home y’all 🥺😭 #FreshPrinceReunion,275
1329228758344105984,2020-11-19 01:03:26,Okay I’m ALREADY EMOTIONAL #FreshPrinceReunion LET’S GOOO 🙌,447
1329228480270135297,2020-11-19 01:02:20,Press play on the #FreshPrinceReunion and tweet along with us! https://t.co/PTLC271Tec,424
1329227188575510530,2020-11-19 00:57:12,@IMDb 100% ready to tell my family this is what we’ll be doing for Christmas 👀,104
1329219735104339969,2020-11-19 00:27:35,Sign up for HBO Max to stream Wonder Woman 1984 on Christmas Day. Available on HBO Max in the US only and at no extra cost to subscribers. https://t.co/lx6ko1o5H7,950
1329216608099700737,2020-11-19 00:15:09,@melmartinez891 Happiness level like 📈📈📈,0
1329216567268179968,2020-11-19 00:14:59,@WarnerMedia Fresh Prince... is king 👑,33
1329216500385730564,2020-11-19 00:14:43,"@ATT I'm like, gonna cry.",33
1329216453921292290,2020-11-19 00:14:32,@sizzlingdelta5 Knowing I'm only hours away from a Banks family reunion is giving me life.,1
1329216404059394048,2020-11-19 00:14:21,@MyersFTW I've legit never been this excited for a family reunion in my life.,1
1329216343954968576,2020-11-19 00:14:06,@BreakABone I for real put it on my cal.,1
1329216288682479622,2020-11-19 00:13:53,@Christian_Blake I cannot get over it!!,0
1329216242670977025,2020-11-19 00:13:42,@HBOMaxBrasil @Twitter Doing the Carlton until I go numb,3
1329216197963878401,2020-11-19 00:13:31,@CRS_One Will gets it 😲,1
1329216141252722688,2020-11-19 00:13:18,@ParsleyCarleton I see what you did there.,3
1329216102971318273,2020-11-19 00:13:09,@TwitterTV *does the Carlton with you*,5
1329216054766174209,2020-11-19 00:12:57,@nada_films YES I AM SCREAMING,1
1329216011472539649,2020-11-19 00:12:47,@AcesCand @Twitter Ok so lucky!!!,0
1329215964802498560,2020-11-19 00:12:36,@JemickaP @Twitter May I suggest the Fresh Prince theme song as a custom alarm tone?,1
1329205847566610432,2020-11-18 23:32:24,@Fresh_Prince_TV I've been working on my Carlton dance for this day,6
1329185309783855104,2020-11-18 22:10:47,"@TatyanaAli @willsmith @HBOMaxPop @alfonso_ribeiro @Karyn_Parsons I’m so happy this came early, the Banks are back together! 😭",22
1329181679403950081,2020-11-18 21:56:22,"@Carolinax1221 @selenagomez She's the blueprint 💅 ...or in chef's terms, the recipe?",4
1329181629642723328,2020-11-18 21:56:10,@SwiftSelenation @defendingbetty @selenagomez Cheflena BEEN serving 💅,11
1329181414911139840,2020-11-18 21:55:18,@sanippinas That is the exact vibe bb 😘,1
1329181371961544705,2020-11-18 21:55:08,@iamsg2israre You're welcome 💜,1
1329181329963982849,2020-11-18 21:54:58,@LegendofEvan My mood when I saw this 📈📈📈,2
1329181308036157440,2020-11-18 21:54:53,"Get ready to live tweet with us during the #FreshPrinceReunion premiere party TODAY at 5pm PT/8pm ET on @Twitter!

https://t.co/hlNktrNhqF",1660
1329181233843032064,2020-11-18 21:54:35,@itschris_sum It's going to be the best part of my week 💜,1
1329181186023968768,2020-11-18 21:54:24,@glkrose Literal blessings upon us!!!,1
1329181094764134401,2020-11-18 21:54:02,@HufflePuffin_ @bmurphy28 @selenagomez RE-READ IT!,2
1329180995896045568,2020-11-18 21:53:39,@selenaoxgomez @selenagomez Here. For. It 💜,2
1329180949997789185,2020-11-18 21:53:28,@DaylueSmith @selenagomez u rly love 2 see it 😍,0
1329180911032668161,2020-11-18 21:53:18,@edwardistheman @selenagomez okay thank u god for this,0
1329180837334532096,2020-11-18 21:53:01,@HBOMaxPop GOBBLE GOBBLE BB,13
1329175374836625408,2020-11-18 21:31:18,@cartoonnetwork Okay maybe I'm already crying! 🥺,123
1329172000389021696,2020-11-18 21:17:54,"RT @cartoonnetwork: The feels are getting real! 👸🧛‍♀️ #AdventureTimeDistantLands - #Obsidian streams on @HBOMax TOMORROW!!!

#HBOMax #Bubbl…",0
1329170218434740224,2020-11-18 21:10:49,"BREAKING NEWS: The #FreshPrinceReunion IS DROPPING TODAY AT 5PM PT! Join us on @Twitter for the #FreshPrinceReunion premiere party tonight. Together, we'll be live-tweeting along with the cast at 5pm PT. Set your reminder to tune in! https://t.co/eSXdf5ZLuK",840
1329134984427290627,2020-11-18 18:50:49,@diggerdeford I've been craving a good design competition.,0
1329134950432473088,2020-11-18 18:50:40,@tamera_bigsby Definitely can't wait! I bet the looks will be so slick 👕,1
1329134914642448385,2020-11-18 18:50:32,@dctvcinema @HBOMaxPR Truly 🙌,2
1329134878424633346,2020-11-18 18:50:23,@HBOMaxPop It really rolls off the tongue.,4
1329129778771726338,2020-11-18 18:30:07,"Selenators, I’ve got a great reason to be thankful this year 🦃 Join @selenagomez for a Friendsgiving to remember. Selena + Aarti Sequeira Friendsgiving special is streaming tomorrow on HBO Max. #SelenaandChef https://t.co/Q3KVVni1PE",1880
1329123752756482048,2020-11-18 18:06:11,"@selenagomez @HBOMaxPop Omg, I was literally just looking through the first season for recipes I could use this Thanksgiving! 🙌",131
1329093163382837248,2020-11-18 16:04:38,RT @HBOMaxPR: Series premiere episode of Max Original @FlightAttendant starring Kaley Cuoco is now available to stream for free on https://…,0
1329092006899974148,2020-11-18 16:00:02,"After 27 years at J.Crew, fashion icon Jenna Lyons is starting her own empire. Stylish with Jenna Lyons starts streaming December 3, only on HBO Max. https://t.co/9KjoW7z89d",104
1328829423177453568,2020-11-17 22:36:37,"@IMDb “If I take one more step, I'll be the farthest away from home I've ever been.” The only correct answer is The Lord of the Rings: The Fellowship of the Ring.",35
1328821507863154688,2020-11-17 22:05:10,@DCTitans Now everyone can get caught up before season 3 🙌,132
1328821416657973249,2020-11-17 22:04:48,@dcharleyquinn Harlivy!! 🥰,103
1328821366829715456,2020-11-17 22:04:36,@DCDoomPatrol WORD 🍺,61
1328812026865487872,2020-11-17 21:27:29,@cartoonnetwork Bubbline forever 🥺💜,184
1328811045691899905,2020-11-17 21:23:36,@carrieunderwood @HBOMaxPop @johnlegend A streaming holiday music special? Truly the greatest gift of all 😍,8
1328807659030466560,2020-11-17 21:10:08,@mollyoswaks @juliapott She's truly amazing 💜,1
1328807618773544960,2020-11-17 21:09:59,@cyddybear I can't wait! 🙌,0
1328806183595958272,2020-11-17 21:04:16,@MF121032 Love it 💜,2
1328806076045697024,2020-11-17 21:03:51,@CoreyLay It's going to be a great season for streaming 💜,1
1328805978171609089,2020-11-17 21:03:27,@twisted14318 @carrieunderwood So ready for this! 💜,2
1328805941244874754,2020-11-17 21:03:19,@ErinLBarton @carrieunderwood Literally feels like waiting to open presents 🎁,3
1328805898840535040,2020-11-17 21:03:08,@HBOMaxPop @carrieunderwood Christmas with Carrie just feels right 🎄,11
1328805340155047936,2020-11-17 21:00:55,@WalkerRainge Excellent work!,1
1328805294265122817,2020-11-17 21:00:44,"@Pdbz199 I do, I promise I do! 🥺",2
1328805252536045568,2020-11-17 21:00:34,@gnomeskulls Ok love to hear it! 💜,0
1328805205253578752,2020-11-17 21:00:23,@AMMUTATION yes yes yes yes YES!,0
1328805159263035393,2020-11-17 21:00:12,@hallofegress just... a few... more... SLEEPS!,10
1328805101939650561,2020-11-17 20:59:58,@beyzuIa A majorly deserved win 💜,1
1328805054191599617,2020-11-17 20:59:47,@trevontrent S U S I E ! ! ! ! ! ! !,1
1328805009648095232,2020-11-17 20:59:36,@LostInTheVoid53 omg I know 🥺,1
1328804968824860672,2020-11-17 20:59:27,@_jagm_ It's truly amazing!,4
1328804528490102784,2020-11-17 20:57:42,@mapleIeaves OK ME TOO!!!,0
1328804314626752512,2020-11-17 20:56:51,@tvmanoise You manifested this 💜💜💜,1
1328804244682461184,2020-11-17 20:56:34,@AwsArtzzz YASSSS INDEED,1
1328804205096648704,2020-11-17 20:56:25,@_agent10008 And I'll allow it!!,0
1328803968814759936,2020-11-17 20:55:28,@Wolfe_923 It's pure magic ✨,1
1328803918558609409,2020-11-17 20:55:16,@_soul_jones Let's gooooo 🙌,1
1328803870512869378,2020-11-17 20:55:05,@markmeadowz You're so welcome 💜,2
1328803816653787136,2020-11-17 20:54:52,@borb384 I can't wait for more Susie! ✨,3
1328803772210954241,2020-11-17 20:54:41,@trevontrent Susie backstory is truly the reason for the season.,17
1328803683656613888,2020-11-17 20:54:20,@ThatAnonymousDu It's truly magical ✨,3
1328803645127757825,2020-11-17 20:54:11,@SR_S225 It's off the charts!,4
1328803598369579009,2020-11-17 20:54:00,@CheshireNuance I don't know if any other show warms my heart the way Summer Camp Island does.,13
1328803394291568640,2020-11-17 20:53:11,@mrmichael6101 I love being the bearer of great news 💜,0
1328803353636216833,2020-11-17 20:53:02,"@inicksmith @searchpartymax That last season finale, tho 😱😱😱",1
1328803307750449154,2020-11-17 20:52:51,"@thelifeoferica_ Today's mood: Less talk, more streaming.",0
1328803270156980224,2020-11-17 20:52:42,@knightfish Great things take time 💜,1
1328803218105671680,2020-11-17 20:52:29,@iamjimkelly Now you can stream The Fresh Prince of Bel-Air and learn every dance in the series.,0
1328803172551311360,2020-11-17 20:52:18,@BurntOutZtar 🔥🔥🔥🔥,0
1328803134005596160,2020-11-17 20:52:09,@AtlCreoleFreak I knowwwwwww!,0
1328801823029772290,2020-11-17 20:46:57,@Lionel33451766 Amazing... Amazon... really makes you think.,1
1328801746609524736,2020-11-17 20:46:38,@Seth_Alford10 I too am pleased.,3
1328801621682184194,2020-11-17 20:46:09,@JaneDoeFilms @OnTheRecordDoc I absolutely loved @OnTheRecordDoc!,1
1328801583161765888,2020-11-17 20:46:00,@nicky6ino YES YES YES YES YES,1
1328801548663603201,2020-11-17 20:45:51,"@snailpeeps Ok, yes 👑🦇",4
1328801509472026626,2020-11-17 20:45:42,@SuccubusOfLili1 Same same same!,0
1328801460495085570,2020-11-17 20:45:30,@jmsan5 We've arrived!!!,1
1328801420024311808,2020-11-17 20:45:21,"@TheSDMorganism Bazinga, baby!",1
1328801383387078656,2020-11-17 20:45:12,@redezrobbins YES spread the word 🗣️,7
1328801307872772096,2020-11-17 20:44:54,@doctortilmusic I want them to be my friends 🥺,1
1328801266126864384,2020-11-17 20:44:44,"@FlightAttendant My seatbelt is fastened and I'm ready to stream, baby! 🛫",8
1328801203635974144,2020-11-17 20:44:29,@jedi_storms Omg you're in for such a treat.,2
1328801121935114240,2020-11-17 20:44:10,"@CharmCityKings Rev those engines, it's time to stream.",3
1328801073314758657,2020-11-17 20:43:58,@HBOMaxImpact Literally me at my desk all day.,2
1328801031145152512,2020-11-17 20:43:48,@emraaann You have INCREDIBLE taste.,1
1328800979588812800,2020-11-17 20:43:36,@HBOMaxPop it really is 😉,5
1328785752713355264,2020-11-17 19:43:05,@melissamccarthy @TrevorProject This is such an excellent cause 💜,6
1328782510734491652,2020-11-17 19:30:12,Because who says Christmas can't come early? 🎄 My Gift: A Christmas Special from @CarrieUnderwood is streaming December 3 on HBO Max. #MyGiftHBOMax https://t.co/biK5sSAPdu,444
1328777384376430594,2020-11-17 19:09:50,@juliapott I can't wait to learn about Susie's past 😱,25
1328759811198971904,2020-11-17 18:00:00,"Fulfill the prophecy and give magic hope ✨ Uncover Susie’s past with Summer Camp Island season 3, streaming December 10 on HBO Max. https://t.co/lcNh0L1qpS",749
1328739906873663488,2020-11-17 16:40:55,Good news Amazon Fire users 🔥 HBO Max is now available on Amazon Fire TV and tablet devices. What will you stream first?,4137
1328527439618707457,2020-11-17 02:36:39,"The Banks are back together.

Join us for the #FreshPrinceReunion premiere party. Together, we'll be live-tweeting along with the cast at 5pm PT on November 19.

Set your reminder to tune in! 

https://t.co/hlNktrNhqF",20316
1328514682794110977,2020-11-17 01:45:57,"@HBO Oh, I didn't realize her daemon had settled in the form of a pun marten 👀",35
1328505117193093123,2020-11-17 01:07:57,@alfonso_ribeiro Seeing everyone together again had me immediately misty-eyed 🥺,15
1328501000840171520,2020-11-17 00:51:35,"RT @HBO: Hoping things PAN out for Lyra.

The new season of #HisDarkMaterials premieres tonight on @hbomax. https://t.co/MvZnVYfbLL",0
1328459566888062976,2020-11-16 22:06:56,@melissamccarthy @MakeAWish @Prizeo This is such crucial work 💜 Thank you Melissa and thank you @MakeAWish for all that you do 💜,4
1328441794141454336,2020-11-16 20:56:19,"@FriendsTV I've said it before and I'll say it again: If you watch Friends enough, you'll be prepared for absolutely any situation.",47
1328439366960570370,2020-11-16 20:46:40,@marcysbite What if we kissed deep within the ancient furnace? 😳,68
1328439318810005505,2020-11-16 20:46:29,@TheAlphaAvatar I can't believe it's almost here 😱,0
1328439265387192321,2020-11-16 20:46:16,"@marcysbite Love you too, bbs 💜",5
1328439212375359488,2020-11-16 20:46:04,@BARBZ4PB I HAVE BEEN CALLING HER THIS FOR YEARS,16
1328439165587898371,2020-11-16 20:45:52,@PBSTARVD That bassline 😱,11
1328439065662816257,2020-11-16 20:45:29,@flomitski I feel like my whole life has led to this moment.,2
1328439019399651328,2020-11-16 20:45:18,@every1sayshi Is it just an old bass of Marcy's that we haven't seen before? What does it mean???,5
1328438974168276993,2020-11-16 20:45:07,@Dragonpiece Three more days! So close!,1
1328438925002608640,2020-11-16 20:44:55,@avaatua More like Brave Saint Marceline 🥺💜,2
1328438875748847616,2020-11-16 20:44:43,@PK_Useless ily2 💜,3
1328438784006909952,2020-11-16 20:44:21,@KithminiLehansa YESSSS 🎸🎸🎸,0
1328438697956524032,2020-11-16 20:44:01,@snailpeeps HERE 🎸 FOR 🎸 IT 🎸,2
1328438627982983168,2020-11-16 20:43:44,"@ZeMeepPeep COUNT US DOWN, BMO",1
1328438494503464960,2020-11-16 20:43:12,@saphicruby AW BFF HOW YOU TODAY? 💜💜,1
1328438448630362112,2020-11-16 20:43:02,@bonnibelblight ILY2! 💜,6
1328438402811785217,2020-11-16 20:42:51,@BARBZ4PB Stan Bubbline xoxo HBO Max,70
1328438358901542912,2020-11-16 20:42:40,@marcysbite BUBBLINE 💜,10
1328438306648911872,2020-11-16 20:42:28,@Translumity BACK ATCHA BOO 💜💜💜,8
1328438169050648576,2020-11-16 20:41:55,@edwardistheman If it shreds as hard as Marceline does it's going to be amazing 🎸,0
1328437115932217344,2020-11-16 20:37:44,RT @FriendsTV: Thanksgiving pants? ✔️ Cranberry sauce? ✔️ Hand sanitizer? Masks? ✔️ and ✔️ Here’s the ultimate guide to a safe and healthy…,0
1328431939624202240,2020-11-16 20:17:10,@brittanitaylor @daemonsanddust Omg I was hoping to have someone to watch with! I'll stream with you!,0
1328415561533988864,2020-11-16 19:12:05,@RtscAnon She's one reason out of many but she's a GOOD ONE.,1
1328415289483034624,2020-11-16 19:11:00,@HBOMaxPop I truly wish this wasn't so accurate.,8
1328415240346771456,2020-11-16 19:10:48,@Babs_Bunny420 @billiepiper Simply impossible to not love her 💜,2
1328415191969632261,2020-11-16 19:10:37,@RAV3RXTZ Turns out she's absolutely killing the game ✨,0
1328415145630990336,2020-11-16 19:10:26,@fxhxxm We love a messy protag ✨,1
1328414953955463169,2020-11-16 19:09:40,@dctvcinema I'm already in love with this character.,5
1328399889558978560,2020-11-16 18:09:48,"@HBOPR @Lin_Manuel @daemonsanddust @HBO Armored bears, gunfights, giant ideas. I don't know that it's possible to make a stronger sales pitch than this 😍",32
1328397423174008832,2020-11-16 18:00:00,Gather 'round and hear the legend of Brave Saint Marceline 🎸 Check out this clip from Adventure Time: Distant Lands – Obsidian and stream it November 19 on HBO Max! https://t.co/hTXQk1x2Cz,455
1328394717638193152,2020-11-16 17:49:15,RT @HBOPR: .@Lin_Manuel explains in 15 seconds why you should watch the season 2 premiere of @daemonsanddust tonight at 9PM on @HBO and @HB…,0
1328382326124888065,2020-11-16 17:00:01,Suzie Pickles had the perfect celeb life... until her phone was hacked 📱 I Hate Suzie is streaming November 19 on HBO Max. https://t.co/vw3T1s6EjZ,238
1328366529121984512,2020-11-16 15:57:15,"RT @HBOMaxPR: .@WarnerMedia announces @HBOMax is coming to @AmazonFireTV and Fire tablets. HBO Max app available Tuesday, Nov. 17: https://…",0
1328110533191426048,2020-11-15 23:00:00,Be careful of who you protect... https://t.co/J5ogxUP477,218
1328062329209069569,2020-11-15 19:48:28,"@Bonecrusher483 Name a better duo, I'll wait.",3
1328062250490314752,2020-11-15 19:48:09,@GemBiscuits Soderbergh Squad✨,3
1328062189882667008,2020-11-15 19:47:54,@dctvcinema @WBHomeEnt SUCH stellar casting.,8
1328062140175958016,2020-11-15 19:47:43,@ladypieface I agree with all of this!!,4
1328062083066257408,2020-11-15 19:47:29,@Jonykung Grinding even on a Sunday 💪,1
1327725125735596035,2020-11-14 21:28:32,@7wariorlittle The joy of two Seth Rogans is unparalleled.,1
1327724861867794432,2020-11-14 21:27:29,@CoreyLay 12 Dates of Christmas is gonna be the highlight of my holidays 💯,2
1327724521483239424,2020-11-14 21:26:08,"@itsmejoseramire Tell me all the show secrets pls, it'll just be between the two of us 😉",0
1327724362552602624,2020-11-14 21:25:30,@fxhxxm It's my gift to you 🎁,0
1327723425368920064,2020-11-14 21:21:47,@dctvcinema Right?!? She's an ICON and I can't wait to see her on screen 🌈,17
1327690054794244096,2020-11-14 19:09:11,@melissamccarthy @suwn 💪 Girl power is priceless 💪,1
1327672648269180932,2020-11-14 18:00:00,"Oh to be preserved in pickle brine for 100 years then become an artisanal pickle salesman in modern-day Brooklyn. Yes, that truly is the spirit of #NationalPickleDay. Grab that salty treat and stream An American Pickle on HBO Max. https://t.co/4Qmqfmkp7v",179
1327657547239743491,2020-11-14 17:00:00,3 hopefuls looking for love during the holidays. 12 dates. What's the worst that could happen? #12DatesHBOMax is streaming November 26 only on HBO Max. https://t.co/FRXm2SAZtS,104
1327437690799734786,2020-11-14 02:26:22,Imagine meeting La Veneno irl 😮💗🌈  Check out this exclusive clip from #VenenoHBOMax and stream it November 19 only on HBO Max. https://t.co/djD79tFaSk,309
1327390384436043777,2020-11-13 23:18:24,@cartoonnetwork This song makes me want a love like that 😭,127
1327375059464273920,2020-11-13 22:17:30,@Tee_That_is_Me Today's the day! #13th,5
1327374939582648320,2020-11-13 22:17:01,@AnjiMcSpanji Girl where do you work 😳,4
1327374782145261568,2020-11-13 22:16:24,@lairadeRAM Is this all in the same universe? 🤔🤔🤔,12
1327370659081707520,2020-11-13 22:00:01,"Y’all ready for a Banks Family Reunion?! The #FreshPrinceReunion drops 11/19 on #HBOMax

❤ this Tweet for an exclusive invite to Tweet along with the cast at the Premiere Watch Party. https://t.co/HSQv8PoqrJ",39917
1327368901777244160,2020-11-13 21:53:02,@hollyrpeete @Karyn_Parsons I can't wait for this! It's the only reunion more exciting than your star-studded high school reunion 🙌,12
1327368775134371840,2020-11-13 21:52:31,@djjazzyjeff215 One of the greatest shows in history finally gets one of the greatest reunions in history 💜,1
1327368615109095425,2020-11-13 21:51:53,@TatyanaAli @alfonso_ribeiro @DMRFreshPrints @Karyn_Parsons @djjazzyjeff215 @mrjmarcell @OGJanetHubert This is the family reunion I needed 💜,12
1327341306289373184,2020-11-13 20:03:22,@4thQtrGaming Wouldn't miss it for the world 💯💯💯,6
1327341203159805953,2020-11-13 20:02:58,@ax_h12 The Banks family is everything 😭,10
1327341063887941634,2020-11-13 20:02:25,@Foxxys_Ent I was not prepared to get this emotional this early 🥺,4
1327340965053415425,2020-11-13 20:02:01,@andream39454267 We're both crying and that's cute  💜✨,5
1327340843691167744,2020-11-13 20:01:32,"@ModaBeyoutiful Hey, I know him!",1
1327340741211766785,2020-11-13 20:01:08,@TWfan19 You and me both 😭,2
1327340474558910464,2020-11-13 20:00:04,"@At_gamechanger Let it out, babe!",3
1327340375472631808,2020-11-13 19:59:40,"@NJD316 It feels like my whole family has come back home!!! I'm not crying, you are.",24
1327318876741222400,2020-11-13 18:34:15,When you think you’re done with spooky szn... Celebrate by streaming Friday the 13th on HBO Max. https://t.co/Jm73RJhp28,666
1327242694389755904,2020-11-13 13:31:31,Now this is a story all about how the Freshest family on TV is getting back together 🤩🥳  Join the Banks family for the #FreshPrinceReunion November 19 only on HBO Max! https://t.co/8xRsGPUW4X,46132
1327055838872158208,2020-11-13 01:09:02,"@TheRealNadom Joe Pera Talks with You, Episode 3: Joe Pera Takes You on a Fall Drive 🍂🍁 He makes for a great road companion.",0
1327051967927971840,2020-11-13 00:53:39,"@MidwestRonin You should stream Rick and Morty! Sometimes the stakes are high, but Rick's nihilism is always there as a reminder that everything is chill/ultimately meaningless.",2
1327051929172680704,2020-11-13 00:53:30,"@Izn_90 For you, I'm gonna say Harley Quinn Season 2, Episode 7: There's No Place to Go but Down. Specifically, the last minute of the episode 🥺",3
1327051879369502720,2020-11-13 00:53:18,@bonsai_tre Selena + Chef Episode 3: Selena + Candice Kumai. The possibility of cookies burning is just the right amount of dramatic tension for a 7/10.,0
1327051847169835009,2020-11-13 00:53:10,"@SamIAm_41510 You should stream My Neighbor Totoro because I'm convinced that Totoro's soft, soft belly is at the absolute center of all chill, worldwide.",1
1327051809551130624,2020-11-13 00:53:01,"@TylerCobaugh Stream A World of Calm, Episode 9: The Gift of Chocolate 🤎 Something sweet and soothing.",0
1327051779633135617,2020-11-13 00:52:54,@callme_pogi Stream Air Buddies! It's so much genuine fun and surprise.,0
1327051747211186176,2020-11-13 00:52:46,@CooperAbbott_2 Stream The Great Pottery Throw Down and let the soothing sounds of wet clay wash your cares away.,1
1327051712092200961,2020-11-13 00:52:38,"@nodoyjoker Stream The Comeback! It's bright, fun, and very silly.",1
1327051432646778882,2020-11-13 00:51:31,@randcpmk Rooting for Garrett! ⛄️,0
1327051386081558529,2020-11-13 00:51:20,@C_FFernandez @HBOMaxPop Crossing my fingers for you! 💜,2
1327051343941435394,2020-11-13 00:51:10,"@DominicScott @CoreyLay It's the reason for the season, tbh.",3
1327041353885204480,2020-11-13 00:11:28,@StellaMaeve14 Chappelle’s Show is a true classic with a huge place in my heart 💜,4
1327041157046566912,2020-11-13 00:10:41,@melissamccarthy That’s a perfect goal! This is an organization absolutely everyone should support 💜,3
1327037693662961664,2020-11-12 23:56:55,@FunkyColddd @johnlegend @sleepingatlast The soundtrack sets the perfect stage for falling in love ⛄️,0
1327037654836285442,2020-11-12 23:56:46,"@7wariorlittle I'm a sucker for dating shows, and this one already looks perfect! 💜❄️",1
1327037612020822018,2020-11-12 23:56:36,@fxhxxm It's everything I want from a dating show 🙌,1
1327037441698451456,2020-11-12 23:55:55,"@SPN_Colts A World of Calm, episode seven: ✨ Noodles ✨",1
1327037243068874754,2020-11-12 23:55:08,@sugarandsp1ce The Wizard of Oz! It would be a ten if not for the flying monkeys 🐒  👀,0
1327037199666225155,2020-11-12 23:54:58,"@PawzLenaLula 13 Going On Thirty! Fun, flirty, with just enough at stake to make it interesting 💕",1
1327037164849229824,2020-11-12 23:54:49,"@cellobhane Breathe in A World of Calm, episode six!  Living Among Trees 🌳🌲",3
1327037126907576320,2020-11-12 23:54:40,"@jacobrivsan A show with three divorces, seven children, and five jobs... sounds relaxing.",2
1327037057361866752,2020-11-12 23:54:24,"@Weimont Joe Pera Talks With You Season 1, Episode 10: Joe Pera Talks You to Sleep. This is the maximum chill allowed by law, tbh.",1
1327037000378007552,2020-11-12 23:54:10,@__Laolu Check out The Dog House: UK for some heartwarming adoption stories with fuzzy furbaby visuals.,1
1327036945222967296,2020-11-12 23:53:57,@CassandraPressm You should check out Haute Dog. I know it's a competition but watching dogs being groomed is just so soothing to me.,1
1327036900419330048,2020-11-12 23:53:46,@HAITIANPAPI202 You should check out The Great Pottery Throw Down. There may honestly be nothing more chill than a close-up shot of someone throwing clay.,2
1327036730235441153,2020-11-12 23:53:06,"@MonroeSchultz Joe Pera Talks With You, Episode 3: Joe Pera Takes You on a Fall Drive. Relax and breathe in that crisp autumn chill.",2
1327028295192305664,2020-11-12 23:19:35,"@SeanyDooWop I just started streaming it, and I'm already all in on the world of flowers.",1
1327028258190229504,2020-11-12 23:19:26,@HBOMaxPop A bouquet for us? 🥺,7
1327028185389694976,2020-11-12 23:19:09,@mrdaleriley Absolutely 🙌,0
1327028148811141120,2020-11-12 23:19:00,@OliverJones92 Seriously. Getting chills from the trailer is always a good sign.,0
1327028107656609792,2020-11-12 23:18:50,@sweepybuns Join the club! Get it? Club?,1
1327028063960395779,2020-11-12 23:18:40,"@tfollowedbyj @ChristianHaas13 You and me, both!",2
1327028023942516738,2020-11-12 23:18:30,@jmoore087 Me too! But I guess that's par for the course.,0
1327027982859321344,2020-11-12 23:18:20,@ladypieface GGOAT (Greatest Golfer Of All Time),1
1327027917952434177,2020-11-12 23:18:05,"@LeeJarvis10 Definitely looks like a hole in one (sorry, not sorry).",0
1327027875808100352,2020-11-12 23:17:55,"@TheMasterBucks You manifested it, and for that I thank you.",0
1327027817238777856,2020-11-12 23:17:41,@TrixGoings You're welcome 💜,1
1327027776075878401,2020-11-12 23:17:31,@Trevor2g January can't come soon enough 🙌,1
1327027722082607105,2020-11-12 23:17:18,@WhatsOnHBOMax 🏌️‍♂️🏌️‍♂️🏌️‍♂️,1
1327027680995209216,2020-11-12 23:17:08,"@fxhxxm Can't stop, won't stop.",0
1327027612787478529,2020-11-12 23:16:52,"@edwardistheman Hey, I know him!",0
1327008268196130822,2020-11-12 22:00:00,"🌼 You are now entering the good vibes zone 🌼 

Tell me how hard you're looking to chill from 1-10 and I'll tell you what to stream to get there.",201
1326970599109873664,2020-11-12 19:30:19,"Ten top florists come together to compete. Who will grow, and who will wither? Only one way to find out 🌻 Stream Full Bloom now on HBO Max! https://t.co/BYmeIvK84T",154
